order_id,order_datetime,order_date,customer_id,restaurant_id,area_id,order_value,discount,payment_method,order_status,promotion
O0000274,2024-01-02 20:00:00,2024-01-02,C17163,R08,A08,220.0,0,Cash,Completed,False
O0000275,2024-01-02 19:00:00,2024-01-02,C00214,R08,A08,600.0,0,UPI,Completed,False
O0000276,2024-01-02 19:00:00,2024-01-02,C03763,R08,A08,560.0,0,Cash,Completed,False
O0000277,2024-01-02 18:00:00,2024-01-02,C13400,R08,A08,440.0,0,UPI,Completed,False
O0000278,2024-01-02 18:00:00,2024-01-02,C09769,R08,A08,150.0,0,UPI,Completed,False
O0000279,2024-01-02 12:00:00,2024-01-02,C10641,R08,A08,560.0,0,Wallet,Completed,False
O0000280,2024-01-02 21:00:00,2024-01-02,C06732,R08,A08,620.0,0,UPI,Completed,False
O0000281,2024-01-02 21:00:00,2024-01-02,C05792,R08,A08,440.0,0,Card,Completed,False
O0000282,2024-01-02 13:00:00,2024-01-02,C15823,R08,A08,220.0,0,Cash,Completed,False
O0000283,2024-01-02 21:00:00,2024-01-02,C08784,R08,A08,234.0,10,UPI,Completed,True
O0000284,2024-01-02 18:00:00,2024-01-02,C13622,R08,A08,460.0,0,Card,Completed,False
O0000285,2024-01-02 11:00:00,2024-01-02,C16020,R08,A08,360.0,0,Wallet,Completed,False
O0000286,2024-01-02 21:00:00,2024-01-02,C02721,R08,A08,630.0,0,UPI,Completed,False
O0000287,2024-01-02 18:00:00,2024-01-02,C08906,R08,A08,380.0,0,Cash,Completed,False
O0000288,2024-01-03 14:00:00,2024-01-03,C09462,R01,A01,920.0,0,Card,Completed,False
O0000289,2024-01-03 21:00:00,2024-01-03,C15597,R01,A01,260.0,0,UPI,Completed,False
O0000290,2024-01-03 12:00:00,2024-01-03,C00530,R01,A01,440.0,0,UPI,Completed,False
O0000291,2024-01-03 11:00:00,2024-01-03,C12766,R01,A01,580.0,0,Cash,Completed,False
O0000292,2024-01-03 13:00:00,2024-01-03,C13911,R01,A01,390.0,0,UPI,Completed,False
O0000293,2024-01-03 21:00:00,2024-01-03,C11562,R01,A01,1070.0,0,Card,Completed,False
O0000294,2024-01-03 11:00:00,2024-01-03,C09132,R01,A01,190.0,0,Card,Completed,False
O0000295,2024-01-03 14:00:00,2024-01-03,C00526,R01,A01,1380.0,0,UPI,Completed,False
O0000296,2024-01-03 12:00:00,2024-01-03,C16386,R01,A01,600.0,0,UPI,Completed,False
O0000297,2024-01-03 18:00:00,2024-01-03,C00375,R01,A01,1010.0,0,UPI,Completed,False
O0000298,2024-01-03 12:00:00,2024-01-03,C12198,R01,A01,540.0,0,Cash,Completed,False
O0000299,2024-01-03 21:00:00,2024-01-03,C04649,R01,A01,500.0,0,UPI,Completed,False
O0000300,2024-01-03 14:00:00,2024-01-03,C02366,R01,A01,880.0,0,UPI,Completed,False
O0000301,2024-01-03 12:00:00,2024-01-03,C17910,R01,A01,594.0,10,UPI,Completed,True
O0000302,2024-01-03 20:00:00,2024-01-03,C01647,R01,A01,152.0,5,Card,Completed,True
O0000303,2024-01-03 12:00:00,2024-01-03,C00014,R01,A01,110.0,0,UPI,Completed,False
O0000304,2024-01-03 14:00:00,2024-01-03,C04600,R01,A01,110.0,0,UPI,Completed,False
O0000305,2024-01-03 19:00:00,2024-01-03,C02279,R01,A01,740.0,0,Card,Completed,False
O0000306,2024-01-03 20:00:00,2024-01-03,C14297,R01,A01,320.0,0,Wallet,Completed,False
O0000307,2024-01-03 12:00:00,2024-01-03,C03156,R01,A01,180.0,0,UPI,Completed,False
O0000308,2024-01-03 13:00:00,2024-01-03,C08322,R01,A01,560.0,0,UPI,Completed,False
O0000309,2024-01-03 13:00:00,2024-01-03,C03815,R01,A01,920.0,0,UPI,Completed,False
O0000310,2024-01-03 12:00:00,2024-01-03,C13126,R01,A01,320.0,0,Card,Completed,False
O0000311,2024-01-03 20:00:00,2024-01-03,C13599,R02,A02,690.0,0,UPI,Completed,False
O0000312,2024-01-03 12:00:00,2024-01-03,C14288,R02,A02,280.0,0,Card,Completed,False
O0000313,2024-01-03 13:00:00,2024-01-03,C13966,R02,A02,560.0,0,Cash,Completed,False
O0000314,2024-01-03 12:00:00,2024-01-03,C09520,R02,A02,220.0,0,Card,Completed,False
O0000315,2024-01-03 19:00:00,2024-01-03,C13381,R02,A02,260.0,0,Cash,Completed,False
O0000316,2024-01-03 12:00:00,2024-01-03,C11866,R02,A02,460.0,0,UPI,Completed,False
O0000317,2024-01-03 12:00:00,2024-01-03,C08126,R02,A02,99.0,10,Cash,Completed,True
O0000318,2024-01-03 11:00:00,2024-01-03,C03292,R02,A02,480.0,0,UPI,Completed,False
O0000319,2024-01-03 12:00:00,2024-01-03,C04034,R02,A02,741.0,5,Card,Completed,True
O0000320,2024-01-03 21:00:00,2024-01-03,C05106,R02,A02,1310.0,0,UPI,Completed,False
O0000321,2024-01-03 20:00:00,2024-01-03,C17088,R02,A02,1102.0,5,UPI,Completed,True
O0000322,2024-01-03 21:00:00,2024-01-03,C08134,R02,A02,320.0,0,UPI,Completed,False
O0000323,2024-01-03 11:00:00,2024-01-03,C16959,R02,A02,720.0,0,UPI,Completed,False
O0000324,2024-01-03 14:00:00,2024-01-03,C05705,R02,A02,460.0,0,Card,Completed,False
O0000325,2024-01-03 13:00:00,2024-01-03,C07849,R02,A02,323.0,5,UPI,Completed,True
O0000326,2024-01-03 21:00:00,2024-01-03,C12976,R02,A02,1054.0,15,UPI,Completed,True
O0000327,2024-01-03 11:00:00,2024-01-03,C06925,R02,A02,660.0,0,UPI,Completed,False
O0000328,2024-01-03 19:00:00,2024-01-03,C00489,R02,A02,280.0,0,UPI,Completed,False
O0000329,2024-01-03 14:00:00,2024-01-03,C07115,R02,A02,330.0,0,UPI,Completed,False
O0000330,2024-01-03 11:00:00,2024-01-03,C15741,R02,A02,340.0,0,UPI,Completed,False
O0000331,2024-01-03 11:00:00,2024-01-03,C03174,R02,A02,780.0,0,Card,Completed,False
O0000332,2024-01-03 21:00:00,2024-01-03,C01301,R03,A03,260.0,0,Cash,Completed,False
O0000333,2024-01-03 11:00:00,2024-01-03,C09436,R03,A03,530.0,0,UPI,Completed,False
O0000334,2024-01-03 12:00:00,2024-01-03,C04617,R03,A03,400.0,0,Card,Completed,False
O0000335,2024-01-03 18:00:00,2024-01-03,C16394,R03,A03,240.0,0,UPI,Completed,False
O0000336,2024-01-03 12:00:00,2024-01-03,C10618,R03,A03,380.0,0,UPI,Completed,False
O0000337,2024-01-03 21:00:00,2024-01-03,C05753,R03,A03,189.0,10,UPI,Completed,True
O0000338,2024-01-03 14:00:00,2024-01-03,C09853,R03,A03,1020.0,0,UPI,Completed,False
O0000339,2024-01-03 14:00:00,2024-01-03,C06296,R03,A03,520.0,0,Card,Completed,False
O0000340,2024-01-03 14:00:00,2024-01-03,C17457,R03,A03,500.0,0,UPI,Completed,False
O0000341,2024-01-03 19:00:00,2024-01-03,C03226,R03,A03,240.0,0,Card,Completed,False
O0000342,2024-01-03 20:00:00,2024-01-03,C01317,R03,A03,1310.0,0,UPI,Completed,False
O0000343,2024-01-03 19:00:00,2024-01-03,C12338,R03,A03,540.0,0,UPI,Completed,False
O0000344,2024-01-03 11:00:00,2024-01-03,C06808,R03,A03,320.0,0,UPI,Completed,False
O0000345,2024-01-03 14:00:00,2024-01-03,C03684,R03,A03,1180.0,0,Card,Completed,False
O0000346,2024-01-03 21:00:00,2024-01-03,C07228,R03,A03,820.0,0,Card,Completed,False
O0000347,2024-01-03 18:00:00,2024-01-03,C03274,R03,A03,1160.0,0,UPI,Completed,False
O0000348,2024-01-03 12:00:00,2024-01-03,C00146,R03,A03,741.0,5,UPI,Completed,True
O0000349,2024-01-03 20:00:00,2024-01-03,C05011,R03,A03,480.0,0,Card,Completed,False
O0000350,2024-01-03 13:00:00,2024-01-03,C16036,R03,A03,216.0,10,UPI,Completed,True
O0000351,2024-01-03 18:00:00,2024-01-03,C03041,R03,A03,520.0,0,UPI,Completed,False
O0000352,2024-01-03 20:00:00,2024-01-03,C09655,R03,A03,210.0,0,Cash,Completed,False
O0000353,2024-01-03 19:00:00,2024-01-03,C16867,R03,A03,360.0,0,Card,Completed,False
O0000354,2024-01-03 20:00:00,2024-01-03,C01680,R04,A04,240.0,0,Card,Completed,False
O0000355,2024-01-03 21:00:00,2024-01-03,C15902,R04,A04,220.0,0,UPI,Completed,False
O0000356,2024-01-03 12:00:00,2024-01-03,C00237,R04,A04,690.0,0,UPI,Completed,False
O0000357,2024-01-03 19:00:00,2024-01-03,C07447,R04,A04,800.0,0,UPI,Completed,False
O0000358,2024-01-03 19:00:00,2024-01-03,C04444,R04,A04,1140.0,0,UPI,Completed,False
O0000359,2024-01-03 11:00:00,2024-01-03,C15464,R04,A04,440.0,0,UPI,Completed,False
O0000360,2024-01-03 20:00:00,2024-01-03,C08556,R04,A04,320.0,0,Wallet,Completed,False
O0000361,2024-01-03 21:00:00,2024-01-03,C16670,R04,A04,770.0,0,Card,Completed,False
O0000362,2024-01-03 14:00:00,2024-01-03,C00149,R04,A04,220.0,0,UPI,Completed,False
O0000363,2024-01-03 11:00:00,2024-01-03,C13396,R04,A04,460.0,0,UPI,Completed,False
O0000364,2024-01-03 21:00:00,2024-01-03,C04896,R04,A04,360.0,0,UPI,Completed,False
O0000365,2024-01-03 14:00:00,2024-01-03,C17397,R04,A04,361.0,5,Card,Completed,True
O0000366,2024-01-03 21:00:00,2024-01-03,C11024,R04,A04,460.0,0,Card,Completed,False
O0000367,2024-01-03 14:00:00,2024-01-03,C10700,R04,A04,700.0,0,Wallet,Completed,False
O0000368,2024-01-03 13:00:00,2024-01-03,C09716,R04,A04,750.0,0,Card,Completed,False
O0000369,2024-01-03 12:00:00,2024-01-03,C11917,R05,A05,320.0,0,UPI,Completed,False
O0000370,2024-01-03 14:00:00,2024-01-03,C08735,R05,A05,440.0,0,UPI,Completed,False
O0000371,2024-01-03 11:00:00,2024-01-03,C00846,R05,A05,650.0,0,Wallet,Completed,False
O0000372,2024-01-03 20:00:00,2024-01-03,C02495,R05,A05,190.0,0,UPI,Completed,False
O0000373,2024-01-03 14:00:00,2024-01-03,C12678,R05,A05,162.0,10,Card,Completed,True
O0000374,2024-01-03 18:00:00,2024-01-03,C12331,R05,A05,360.0,0,Wallet,Completed,False
O0000375,2024-01-03 14:00:00,2024-01-03,C05180,R05,A05,1026.0,5,UPI,Completed,True
O0000376,2024-01-03 14:00:00,2024-01-03,C06611,R05,A05,220.0,0,UPI,Completed,False
O0000377,2024-01-03 21:00:00,2024-01-03,C06431,R05,A05,980.0,0,UPI,Completed,False
O0000378,2024-01-03 21:00:00,2024-01-03,C07155,R05,A05,190.0,0,UPI,Completed,False
O0000379,2024-01-03 21:00:00,2024-01-03,C13829,R05,A05,390.0,0,UPI,Completed,False
O0000380,2024-01-03 14:00:00,2024-01-03,C10146,R05,A05,480.0,0,Card,Completed,False
O0000381,2024-01-03 18:00:00,2024-01-03,C06549,R06,A06,680.0,0,Wallet,Completed,False
O0000382,2024-01-03 18:00:00,2024-01-03,C04838,R06,A06,1780.0,0,Cash,Completed,False
O0000383,2024-01-03 19:00:00,2024-01-03,C07759,R06,A06,310.0,0,Wallet,Completed,False
O0000384,2024-01-03 18:00:00,2024-01-03,C10901,R06,A06,680.0,0,Card,Completed,False
O0000385,2024-01-03 19:00:00,2024-01-03,C07994,R06,A06,180.0,0,UPI,Completed,False
O0000386,2024-01-03 20:00:00,2024-01-03,C05543,R06,A06,800.0,0,Card,Completed,False
O0000387,2024-01-03 12:00:00,2024-01-03,C14829,R06,A06,580.0,0,UPI,Completed,False
O0000388,2024-01-03 21:00:00,2024-01-03,C09833,R07,A07,1110.0,0,UPI,Completed,False
O0000389,2024-01-03 21:00:00,2024-01-03,C12505,R07,A07,180.5,5,UPI,Completed,True
O0000390,2024-01-03 21:00:00,2024-01-03,C06911,R07,A07,500.0,0,Cash,Completed,False
O0000391,2024-01-03 12:00:00,2024-01-03,C14090,R07,A07,540.0,0,Card,Completed,False
O0000392,2024-01-03 19:00:00,2024-01-03,C02197,R07,A07,420.0,0,UPI,Completed,False
O0000393,2024-01-03 20:00:00,2024-01-03,C05979,R07,A07,320.0,0,Cash,Completed,False
O0000394,2024-01-03 21:00:00,2024-01-03,C17154,R07,A07,500.0,0,Cash,Completed,False
O0000395,2024-01-03 21:00:00,2024-01-03,C00781,R07,A07,120.0,0,Cash,Completed,False
O0000396,2024-01-03 14:00:00,2024-01-03,C09909,R07,A07,340.0,0,Wallet,Completed,False
O0000397,2024-01-03 11:00:00,2024-01-03,C06304,R07,A07,720.0,0,UPI,Completed,False
O0000398,2024-01-03 20:00:00,2024-01-03,C14687,R07,A07,150.0,0,Card,Completed,False
O0000399,2024-01-03 21:00:00,2024-01-03,C03984,R07,A07,920.0,0,UPI,Completed,False
O0000400,2024-01-03 21:00:00,2024-01-03,C09504,R07,A07,520.0,0,Cash,Completed,False
O0000401,2024-01-03 21:00:00,2024-01-03,C16906,R07,A07,150.0,0,Card,Completed,False
O0000402,2024-01-03 11:00:00,2024-01-03,C13071,R07,A07,520.0,0,Card,Completed,False
O0000403,2024-01-03 11:00:00,2024-01-03,C12233,R07,A07,420.0,0,Card,Completed,False
O0000404,2024-01-03 12:00:00,2024-01-03,C04584,R07,A07,280.0,0,UPI,Completed,False
O0000405,2024-01-03 20:00:00,2024-01-03,C05947,R07,A07,1440.0,10,Card,Completed,True
O0000406,2024-01-03 12:00:00,2024-01-03,C16378,R07,A07,880.0,0,Wallet,Completed,False
O0000407,2024-01-03 13:00:00,2024-01-03,C07129,R07,A07,1170.0,0,Wallet,Completed,False
O0000408,2024-01-03 11:00:00,2024-01-03,C11890,R07,A07,330.0,0,UPI,Completed,False
O0000409,2024-01-03 14:00:00,2024-01-03,C12276,R07,A07,480.0,0,UPI,Completed,False
O0000410,2024-01-03 19:00:00,2024-01-03,C02462,R07,A07,1440.0,0,UPI,Completed,False
O0000411,2024-01-03 14:00:00,2024-01-03,C14292,R07,A07,800.0,0,Card,Completed,False
O0000412,2024-01-03 18:00:00,2024-01-03,C05892,R08,A08,780.0,0,Card,Completed,False
O0000413,2024-01-03 12:00:00,2024-01-03,C01081,R08,A08,230.0,0,UPI,Completed,False
O0000414,2024-01-03 14:00:00,2024-01-03,C05037,R08,A08,610.0,0,Card,Completed,False
O0000415,2024-01-03 20:00:00,2024-01-03,C15380,R08,A08,390.0,0,Card,Completed,False
O0000416,2024-01-03 18:00:00,2024-01-03,C10823,R08,A08,640.0,0,Wallet,Completed,False
O0000417,2024-01-03 14:00:00,2024-01-03,C02564,R08,A08,320.0,0,UPI,Completed,False
O0000418,2024-01-03 14:00:00,2024-01-03,C03293,R08,A08,430.0,0,Cash,Completed,False
O0000419,2024-01-03 12:00:00,2024-01-03,C03587,R08,A08,230.0,0,Card,Completed,False
O0000420,2024-01-03 21:00:00,2024-01-03,C16088,R08,A08,640.0,0,UPI,Completed,False
O0000421,2024-01-03 19:00:00,2024-01-03,C16101,R08,A08,1700.0,0,UPI,Completed,False
O0000422,2024-01-03 13:00:00,2024-01-03,C06644,R08,A08,440.0,0,Card,Completed,False
O0000423,2024-01-03 12:00:00,2024-01-03,C03960,R08,A08,210.0,0,UPI,Completed,False
O0000424,2024-01-03 18:00:00,2024-01-03,C11006,R08,A08,127.5,15,UPI,Completed,True
O0000425,2024-01-03 19:00:00,2024-01-03,C10776,R08,A08,920.0,0,UPI,Completed,False
O0000426,2024-01-03 18:00:00,2024-01-03,C00162,R08,A08,360.0,20,Cash,Completed,True
O0000427,2024-01-03 19:00:00,2024-01-03,C16030,R08,A08,390.0,0,Card,Completed,False
O0000428,2024-01-03 21:00:00,2024-01-03,C16978,R08,A08,400.0,0,Card,Completed,False
O0000429,2024-01-03 20:00:00,2024-01-03,C14227,R08,A08,360.0,0,UPI,Completed,False
O0000430,2024-01-03 18:00:00,2024-01-03,C11155,R08,A08,1062.0,10,UPI,Completed,True
O0000431,2024-01-03 12:00:00,2024-01-03,C12081,R08,A08,810.0,0,Card,Completed,False
O0000432,2024-01-04 21:00:00,2024-01-04,C14290,R01,A01,1260.0,0,Card,Completed,False
O0000433,2024-01-04 19:00:00,2024-01-04,C17056,R01,A01,940.0,0,Card,Completed,False
O0000434,2024-01-04 20:00:00,2024-01-04,C07928,R01,A01,490.0,0,UPI,Completed,False
O0000435,2024-01-04 12:00:00,2024-01-04,C15563,R01,A01,720.0,0,Cash,Completed,False
O0000436,2024-01-04 11:00:00,2024-01-04,C01172,R01,A01,320.0,0,Card,Completed,False
O0000437,2024-01-04 18:00:00,2024-01-04,C11919,R01,A01,840.0,0,UPI,Completed,False
O0000438,2024-01-04 19:00:00,2024-01-04,C09136,R01,A01,440.0,0,Card,Completed,False
O0000439,2024-01-04 14:00:00,2024-01-04,C06343,R01,A01,380.0,0,Card,Completed,False
O0000440,2024-01-04 11:00:00,2024-01-04,C17834,R01,A01,712.5,5,UPI,Completed,True
O0000441,2024-01-04 18:00:00,2024-01-04,C11930,R01,A01,870.0,0,UPI,Completed,False
O0000442,2024-01-04 14:00:00,2024-01-04,C02540,R01,A01,320.0,0,Card,Completed,False
O0000443,2024-01-04 21:00:00,2024-01-04,C03960,R01,A01,410.0,0,UPI,Completed,False
O0000444,2024-01-04 13:00:00,2024-01-04,C13184,R01,A01,340.0,0,Wallet,Completed,False
O0000445,2024-01-04 14:00:00,2024-01-04,C05433,R01,A01,360.0,0,Cash,Completed,False
O0000446,2024-01-04 12:00:00,2024-01-04,C01754,R01,A01,1300.0,0,Card,Completed,False
O0000447,2024-01-04 12:00:00,2024-01-04,C10124,R01,A01,630.0,10,UPI,Completed,True
O0000448,2024-01-04 13:00:00,2024-01-04,C16377,R01,A01,220.0,0,UPI,Completed,False
O0000449,2024-01-04 11:00:00,2024-01-04,C06589,R01,A01,560.0,0,Card,Completed,False
O0000450,2024-01-04 18:00:00,2024-01-04,C06305,R01,A01,360.0,0,Card,Completed,False
O0000451,2024-01-04 14:00:00,2024-01-04,C07346,R01,A01,160.0,0,UPI,Completed,False
O0000452,2024-01-04 12:00:00,2024-01-04,C15353,R01,A01,700.0,0,Card,Completed,False
O0000453,2024-01-04 11:00:00,2024-01-04,C00598,R01,A01,570.0,0,Cash,Completed,False
O0000454,2024-01-04 11:00:00,2024-01-04,C10103,R02,A02,460.0,0,Card,Completed,False
O0000455,2024-01-04 20:00:00,2024-01-04,C17054,R02,A02,160.0,0,Cash,Completed,False
O0000456,2024-01-04 21:00:00,2024-01-04,C01284,R02,A02,240.0,0,UPI,Completed,False
O0000457,2024-01-04 21:00:00,2024-01-04,C00924,R02,A02,640.0,20,UPI,Completed,True
O0000458,2024-01-04 18:00:00,2024-01-04,C01126,R02,A02,340.0,0,Card,Completed,False
O0000459,2024-01-04 21:00:00,2024-01-04,C01530,R02,A02,680.0,0,Cash,Completed,False
O0000460,2024-01-04 14:00:00,2024-01-04,C08439,R02,A02,320.0,0,UPI,Completed,False
O0000461,2024-01-04 21:00:00,2024-01-04,C16155,R02,A02,390.0,0,UPI,Completed,False
O0000462,2024-01-04 13:00:00,2024-01-04,C08005,R02,A02,120.0,0,UPI,Completed,False
O0000463,2024-01-04 18:00:00,2024-01-04,C09753,R02,A02,850.0,0,UPI,Completed,False
O0000464,2024-01-04 14:00:00,2024-01-04,C10593,R02,A02,720.0,0,UPI,Completed,False
O0000465,2024-01-04 19:00:00,2024-01-04,C03865,R02,A02,240.0,0,Card,Completed,False
O0000466,2024-01-04 19:00:00,2024-01-04,C00227,R02,A02,870.0,0,Card,Completed,False
O0000467,2024-01-04 19:00:00,2024-01-04,C15037,R02,A02,640.0,0,Card,Completed,False
O0000468,2024-01-04 19:00:00,2024-01-04,C11740,R02,A02,1070.0,0,UPI,Completed,False
O0000469,2024-01-04 13:00:00,2024-01-04,C16649,R02,A02,351.0,10,Cash,Completed,True
O0000470,2024-01-04 21:00:00,2024-01-04,C09588,R02,A02,187.0,15,UPI,Completed,True
O0000471,2024-01-04 11:00:00,2024-01-04,C11750,R02,A02,460.0,0,Wallet,Completed,False
O0000472,2024-01-04 14:00:00,2024-01-04,C00646,R02,A02,520.0,0,Card,Completed,False
O0000473,2024-01-04 13:00:00,2024-01-04,C16300,R02,A02,320.0,0,UPI,Completed,False
O0000474,2024-01-04 19:00:00,2024-01-04,C13676,R02,A02,220.0,0,Card,Completed,False
O0000475,2024-01-04 20:00:00,2024-01-04,C10965,R02,A02,152.0,20,UPI,Completed,True
O0000476,2024-01-04 21:00:00,2024-01-04,C16088,R02,A02,210.0,0,Card,Completed,False
O0000477,2024-01-04 14:00:00,2024-01-04,C08473,R03,A03,320.0,0,Card,Completed,False
O0000478,2024-01-04 18:00:00,2024-01-04,C16808,R03,A03,360.0,0,Card,Completed,False
O0000479,2024-01-04 21:00:00,2024-01-04,C04250,R03,A03,570.0,0,Card,Completed,False
O0000480,2024-01-04 19:00:00,2024-01-04,C14950,R03,A03,680.0,0,Card,Completed,False
O0000481,2024-01-04 13:00:00,2024-01-04,C01751,R03,A03,180.0,0,UPI,Completed,False
O0000482,2024-01-04 13:00:00,2024-01-04,C04089,R03,A03,220.0,0,UPI,Completed,False
O0000483,2024-01-04 19:00:00,2024-01-04,C15283,R03,A03,320.0,0,UPI,Completed,False
O0000484,2024-01-04 20:00:00,2024-01-04,C09642,R03,A03,420.0,0,UPI,Completed,False
O0000485,2024-01-04 19:00:00,2024-01-04,C05076,R03,A03,260.0,0,UPI,Completed,False
O0000486,2024-01-04 13:00:00,2024-01-04,C10413,R03,A03,437.0,5,UPI,Completed,True
O0000487,2024-01-04 14:00:00,2024-01-04,C15687,R03,A03,240.0,0,Card,Completed,False
O0000488,2024-01-04 11:00:00,2024-01-04,C07231,R03,A03,690.0,0,UPI,Completed,False
O0000489,2024-01-04 13:00:00,2024-01-04,C04379,R04,A04,380.0,0,Card,Completed,False
O0000490,2024-01-04 19:00:00,2024-01-04,C07816,R04,A04,210.0,0,UPI,Completed,False
O0000491,2024-01-04 14:00:00,2024-01-04,C13779,R04,A04,1500.0,0,Wallet,Completed,False
O0000492,2024-01-04 12:00:00,2024-01-04,C12729,R04,A04,1064.0,5,UPI,Completed,True
O0000493,2024-01-04 21:00:00,2024-01-04,C10333,R04,A04,1390.0,0,UPI,Completed,False
O0000494,2024-01-04 12:00:00,2024-01-04,C09837,R04,A04,840.0,0,Card,Completed,False
O0000495,2024-01-04 13:00:00,2024-01-04,C02801,R04,A04,450.0,0,UPI,Completed,False
O0000496,2024-01-04 20:00:00,2024-01-04,C08334,R04,A04,460.0,0,UPI,Completed,False
O0000497,2024-01-04 11:00:00,2024-01-04,C05411,R04,A04,460.0,0,Card,Completed,False
O0000498,2024-01-04 11:00:00,2024-01-04,C17840,R04,A04,330.0,0,Cash,Completed,False
O0000499,2024-01-04 21:00:00,2024-01-04,C05809,R04,A04,340.0,0,Card,Completed,False
O0000500,2024-01-04 20:00:00,2024-01-04,C06797,R04,A04,150.0,0,Card,Completed,False
O0000501,2024-01-04 19:00:00,2024-01-04,C10289,R04,A04,590.0,0,Wallet,Completed,False
O0000502,2024-01-04 19:00:00,2024-01-04,C17710,R04,A04,780.0,0,UPI,Completed,False
O0000503,2024-01-04 19:00:00,2024-01-04,C17544,R04,A04,1660.0,0,UPI,Completed,False
O0000504,2024-01-04 11:00:00,2024-01-04,C04651,R04,A04,780.0,0,UPI,Completed,False
O0000505,2024-01-04 12:00:00,2024-01-04,C04988,R04,A04,390.0,0,UPI,Completed,False
O0000506,2024-01-04 11:00:00,2024-01-04,C15201,R04,A04,570.0,0,UPI,Completed,False
O0000507,2024-01-04 18:00:00,2024-01-04,C04698,R04,A04,460.0,0,Wallet,Completed,False
O0000508,2024-01-04 14:00:00,2024-01-04,C16725,R04,A04,340.0,0,Card,Completed,False
O0000509,2024-01-04 19:00:00,2024-01-04,C03829,R04,A04,280.0,0,Card,Completed,False
O0000510,2024-01-04 12:00:00,2024-01-04,C17088,R04,A04,460.0,0,UPI,Completed,False
O0000511,2024-01-04 18:00:00,2024-01-04,C02659,R05,A05,560.0,0,Card,Completed,False
O0000512,2024-01-04 20:00:00,2024-01-04,C03501,R05,A05,432.0,10,Card,Completed,True
O0000513,2024-01-04 12:00:00,2024-01-04,C02121,R05,A05,190.0,0,UPI,Completed,False
O0000514,2024-01-04 18:00:00,2024-01-04,C04021,R05,A05,247.0,5,UPI,Completed,True
O0000515,2024-01-04 18:00:00,2024-01-04,C10214,R05,A05,460.0,0,UPI,Completed,False
O0000516,2024-01-04 19:00:00,2024-01-04,C03260,R05,A05,230.0,0,UPI,Completed,False
O0000517,2024-01-04 11:00:00,2024-01-04,C10082,R05,A05,234.0,10,Cash,Completed,True
O0000518,2024-01-04 20:00:00,2024-01-04,C01824,R05,A05,900.0,0,UPI,Completed,False
O0000519,2024-01-04 20:00:00,2024-01-04,C17859,R05,A05,340.0,0,UPI,Completed,False
O0000520,2024-01-04 11:00:00,2024-01-04,C13468,R05,A05,1580.0,0,UPI,Completed,False
O0000521,2024-01-04 20:00:00,2024-01-04,C06991,R05,A05,399.5,15,Card,Completed,True
O0000522,2024-01-04 21:00:00,2024-01-04,C03135,R05,A05,110.0,0,Card,Completed,False
O0000523,2024-01-04 11:00:00,2024-01-04,C16744,R05,A05,320.0,0,UPI,Completed,False
O0000524,2024-01-04 19:00:00,2024-01-04,C15435,R05,A05,437.0,5,UPI,Completed,True
O0000525,2024-01-04 14:00:00,2024-01-04,C15008,R05,A05,180.5,5,UPI,Completed,True
O0000526,2024-01-04 18:00:00,2024-01-04,C10234,R05,A05,640.0,0,UPI,Completed,False
O0000527,2024-01-04 19:00:00,2024-01-04,C16379,R05,A05,990.0,0,Card,Completed,False
O0000528,2024-01-04 13:00:00,2024-01-04,C01142,R05,A05,760.0,0,Card,Completed,False
O0000529,2024-01-04 20:00:00,2024-01-04,C01933,R06,A06,410.0,0,UPI,Completed,False
O0000530,2024-01-04 19:00:00,2024-01-04,C10914,R06,A06,160.0,0,Wallet,Completed,False
O0000531,2024-01-04 14:00:00,2024-01-04,C08557,R06,A06,600.0,0,Card,Completed,False
O0000532,2024-01-04 11:00:00,2024-01-04,C05499,R06,A06,288.0,10,UPI,Completed,True
O0000533,2024-01-04 18:00:00,2024-01-04,C10583,R06,A06,110.0,0,Card,Completed,False
O0000534,2024-01-04 21:00:00,2024-01-04,C17331,R06,A06,617.5,5,UPI,Completed,True
O0000535,2024-01-04 21:00:00,2024-01-04,C13866,R06,A06,110.0,0,UPI,Completed,False
O0000536,2024-01-04 19:00:00,2024-01-04,C09570,R06,A06,630.0,0,Card,Completed,False
