order_item_id,order_id,dish_id,quantity,selling_price,discount,revenue,ingredient_cost,profit
I00000446,O0000308,D09,1,220.0,0,220.0,78,110.848
I00000447,O0000309,D06,2,460.0,0,920.0,372,417.728
I00000448,O0000310,D04,1,320.0,0,320.0,148,126.688
I00000449,O0000311,D10,3,230.0,0,690.0,252,334.5
I00000450,O0000312,D18,1,280.0,0,280.0,112,126.0
I00000451,O0000313,D18,2,280.0,0,560.0,224,252.0
I00000452,O0000314,D17,1,220.0,0,220.0,82,105.0
I00000453,O0000315,D01,1,260.0,0,260.0,92,129.0
I00000454,O0000316,D06,1,460.0,0,460.0,186,205.0
I00000455,O0000317,D16,1,110.0,10,99.0,28,54.5
I00000456,O0000318,D09,1,220.0,0,220.0,78,109.0
I00000457,O0000318,D01,1,260.0,0,260.0,92,129.0
I00000458,O0000319,D05,2,390.0,5,741.0,296,328.0
I00000459,O0000320,D10,3,230.0,0,690.0,252,334.5
I00000460,O0000320,D05,1,390.0,0,390.0,148,183.5
I00000461,O0000320,D10,1,230.0,0,230.0,84,111.5
I00000462,O0000321,D04,1,320.0,5,304.0,148,108.0
I00000463,O0000321,D18,3,280.0,5,798.0,336,336.0
I00000464,O0000322,D04,1,320.0,0,320.0,148,124.0
I00000465,O0000323,D03,3,240.0,0,720.0,288,324.0
I00000466,O0000324,D06,1,460.0,0,460.0,186,205.0
I00000467,O0000325,D09,1,220.0,5,209.0,78,98.0
I00000468,O0000325,D13,1,120.0,5,114.0,34,62.0
I00000469,O0000326,D12,2,360.0,15,612.0,330,174.0
I00000470,O0000326,D01,2,260.0,15,442.0,184,180.0
I00000471,O0000327,D09,1,220.0,0,220.0,78,109.0
I00000472,O0000327,D09,2,220.0,0,440.0,156,218.0
I00000473,O0000328,D18,1,280.0,0,280.0,112,126.0
I00000474,O0000329,D14,1,150.0,0,150.0,46,81.5
I00000475,O0000329,D08,1,180.0,0,180.0,58,95.0
I00000476,O0000330,D02,1,340.0,0,340.0,156,133.0
I00000477,O0000331,D10,2,230.0,0,460.0,168,223.0
I00000478,O0000331,D04,1,320.0,0,320.0,148,124.0
I00000479,O0000332,D01,1,260.0,0,260.0,92,133.68
I00000480,O0000333,D02,1,340.0,0,340.0,156,139.12
I00000481,O0000333,D07,1,190.0,0,190.0,62,102.92
I00000482,O0000334,D13,2,120.0,0,240.0,68,140.32
I00000483,O0000334,D15,1,160.0,0,160.0,42,96.88
I00000484,O0000335,D03,1,240.0,0,240.0,96,112.32
I00000485,O0000336,D07,2,190.0,0,380.0,124,205.84
I00000486,O0000337,D11,1,210.0,10,189.0,74,87.28
I00000487,O0000338,D05,2,390.0,0,780.0,296,381.03999999999996
I00000488,O0000338,D13,2,120.0,0,240.0,68,140.32
I00000489,O0000339,D01,2,260.0,0,520.0,184,267.36
I00000490,O0000340,D13,1,120.0,0,120.0,34,70.16
I00000491,O0000340,D13,1,120.0,0,120.0,34,70.16
I00000492,O0000340,D01,1,260.0,0,260.0,92,133.68
I00000493,O0000341,D03,1,240.0,0,240.0,96,112.32
I00000494,O0000342,D11,2,210.0,0,420.0,148,216.56
I00000495,O0000342,D07,3,190.0,0,570.0,186,308.76
I00000496,O0000342,D04,1,320.0,0,320.0,148,129.76
I00000497,O0000343,D04,1,320.0,0,320.0,148,129.76
I00000498,O0000343,D09,1,220.0,0,220.0,78,112.96000000000001
I00000499,O0000344,D04,1,320.0,0,320.0,148,129.76
I00000500,O0000345,D06,2,460.0,0,920.0,372,426.56
I00000501,O0000345,D01,1,260.0,0,260.0,92,133.68
I00000502,O0000346,D08,1,180.0,0,180.0,58,98.24000000000001
I00000503,O0000346,D04,2,320.0,0,640.0,296,259.52
I00000504,O0000347,D14,2,150.0,0,300.0,92,168.4
I00000505,O0000347,D08,3,180.0,0,540.0,174,294.72
I00000506,O0000347,D04,1,320.0,0,320.0,148,129.76
I00000507,O0000348,D05,2,390.0,5,741.0,296,342.03999999999996
I00000508,O0000349,D03,2,240.0,0,480.0,192,224.64
I00000509,O0000350,D03,1,240.0,10,216.0,96,88.32
I00000510,O0000351,D01,2,260.0,0,520.0,184,267.36
I00000511,O0000352,D11,1,210.0,0,210.0,74,108.28
I00000512,O0000353,D08,2,180.0,0,360.0,116,196.48000000000002
I00000513,O0000354,D03,1,240.0,0,240.0,96,117.504
I00000514,O0000355,D09,1,220.0,0,220.0,78,117.712
I00000515,O0000356,D10,3,230.0,0,690.0,252,361.824
I00000516,O0000357,D18,2,280.0,0,560.0,224,274.176
I00000517,O0000357,D03,1,240.0,0,240.0,96,117.504
I00000518,O0000358,D04,3,320.0,0,960.0,444,410.016
I00000519,O0000358,D08,1,180.0,0,180.0,58,102.128
I00000520,O0000359,D09,2,220.0,0,440.0,156,235.424
I00000521,O0000360,D04,1,320.0,0,320.0,148,136.672
I00000522,O0000361,D14,1,150.0,0,150.0,46,87.44
I00000523,O0000361,D12,1,360.0,0,360.0,165,155.256
I00000524,O0000361,D01,1,260.0,0,260.0,92,139.296
I00000525,O0000362,D17,1,220.0,0,220.0,82,113.712
I00000526,O0000363,D06,1,460.0,0,460.0,186,223.216
I00000527,O0000364,D12,1,360.0,0,360.0,165,155.256
I00000528,O0000365,D07,1,190.0,5,180.5,62,97.524
I00000529,O0000365,D07,1,190.0,5,180.5,62,97.524
I00000530,O0000366,D06,1,460.0,0,460.0,186,223.216
I00000531,O0000367,D01,1,260.0,0,260.0,92,139.296
I00000532,O0000367,D17,2,220.0,0,440.0,164,227.424
I00000533,O0000368,D10,1,230.0,0,230.0,84,120.608
I00000534,O0000368,D01,2,260.0,0,520.0,184,278.592
I00000535,O0000369,D15,2,160.0,0,320.0,84,206.048
I00000536,O0000370,D13,1,120.0,0,120.0,34,74.768
I00000537,O0000370,D04,1,320.0,0,320.0,148,142.048
I00000538,O0000371,D05,1,390.0,0,390.0,148,205.496
I00000539,O0000371,D01,1,260.0,0,260.0,92,143.664
I00000540,O0000372,D07,1,190.0,0,190.0,62,110.216
I00000541,O0000373,D08,1,180.0,10,162.0,58,87.152
I00000542,O0000374,D08,2,180.0,0,360.0,116,210.304
I00000543,O0000375,D12,3,360.0,5,1026.0,495,429.91200000000003
I00000544,O0000376,D16,2,110.0,0,220.0,56,143.40800000000002
I00000545,O0000377,D02,1,340.0,0,340.0,156,152.176
I00000546,O0000377,D13,3,120.0,0,360.0,102,224.304
I00000547,O0000377,D18,1,280.0,0,280.0,112,141.792
I00000548,O0000378,D07,1,190.0,0,190.0,62,110.216
I00000549,O0000379,D05,1,390.0,0,390.0,148,205.496
I00000550,O0000380,D03,1,240.0,0,240.0,96,121.536
I00000551,O0000380,D03,1,240.0,0,240.0,96,121.536
I00000552,O0000381,D02,2,340.0,0,680.0,312,299.456
I00000553,O0000382,D17,2,220.0,0,440.0,164,231.648
I00000554,O0000382,D09,3,220.0,0,660.0,234,359.472
I00000555,O0000382,D02,2,340.0,0,680.0,312,299.456
I00000556,O0000383,D15,1,160.0,0,160.0,42,101.872
I00000557,O0000383,D14,1,150.0,0,150.0,46,88.88
I00000558,O0000384,D02,2,340.0,0,680.0,312,299.456
I00000559,O0000385,D08,1,180.0,0,180.0,58,103.856
I00000560,O0000386,D11,1,210.0,0,210.0,74,114.832
I00000561,O0000386,D17,2,220.0,0,440.0,164,231.648
I00000562,O0000386,D14,1,150.0,0,150.0,46,88.88
I00000563,O0000387,D09,1,220.0,0,220.0,78,119.824
I00000564,O0000387,D12,1,360.0,0,360.0,165,158.712
I00000565,O0000388,D07,1,190.0,0,190.0,62,104.744
I00000566,O0000388,D10,2,230.0,0,460.0,168,235.696
I00000567,O0000388,D06,1,460.0,0,460.0,186,217.696
I00000568,O0000389,D07,1,190.0,5,180.5,62,95.244
I00000569,O0000390,D15,1,160.0,0,160.0,42,98.416
I00000570,O0000390,D02,1,340.0,0,340.0,156,142.38400000000001
I00000571,O0000391,D09,1,220.0,0,220.0,78,115.072
I00000572,O0000391,D04,1,320.0,0,320.0,148,132.832
I00000573,O0000392,D11,2,210.0,0,420.0,148,220.59199999999998
I00000574,O0000393,D04,1,320.0,0,320.0,148,132.832
I00000575,O0000394,D15,2,160.0,0,320.0,84,196.832
I00000576,O0000394,D08,1,180.0,0,180.0,58,99.968
I00000577,O0000395,D13,1,120.0,0,120.0,34,71.312
I00000578,O0000396,D02,1,340.0,0,340.0,156,142.38400000000001
I00000579,O0000397,D03,2,240.0,0,480.0,192,229.248
I00000580,O0000397,D03,1,240.0,0,240.0,96,114.624
I00000581,O0000398,D14,1,150.0,0,150.0,46,85.64
I00000582,O0000399,D06,2,460.0,0,920.0,372,435.392
I00000583,O0000400,D01,2,260.0,0,520.0,184,272.352
I00000584,O0000401,D14,1,150.0,0,150.0,46,85.64
I00000585,O0000402,D17,1,220.0,0,220.0,82,111.072
I00000586,O0000402,D14,2,150.0,0,300.0,92,171.28
I00000587,O0000403,D14,2,150.0,0,300.0,92,171.28
I00000588,O0000403,D13,1,120.0,0,120.0,34,71.312
I00000589,O0000404,D18,1,280.0,0,280.0,112,133.728
I00000590,O0000405,D02,3,340.0,10,918.0,468,325.152
I00000591,O0000405,D10,2,230.0,10,414.0,168,189.696
I00000592,O0000405,D13,1,120.0,10,108.0,34,59.312
I00000593,O0000406,D01,2,260.0,0,520.0,184,272.352
I00000594,O0000406,D12,1,360.0,0,360.0,165,150.936
I00000595,O0000407,D05,3,390.0,0,1170.0,444,582.792
I00000596,O0000408,D16,1,110.0,0,110.0,28,68.536
I00000597,O0000408,D17,1,220.0,0,220.0,82,111.072
I00000598,O0000409,D03,2,240.0,0,480.0,192,229.248
I00000599,O0000410,D06,1,460.0,0,460.0,186,217.696
I00000600,O0000410,D01,2,260.0,0,520.0,184,272.352
I00000601,O0000410,D06,1,460.0,0,460.0,186,217.696
I00000602,O0000411,D02,1,340.0,0,340.0,156,142.38400000000001
I00000603,O0000411,D06,1,460.0,0,460.0,186,217.696
I00000604,O0000412,D02,1,340.0,0,340.0,156,148.096
I00000605,O0000412,D09,2,220.0,0,440.0,156,237.536
I00000606,O0000413,D10,1,230.0,0,230.0,84,121.712
I00000607,O0000414,D06,1,460.0,0,460.0,186,225.424
I00000608,O0000414,D14,1,150.0,0,150.0,46,88.16
I00000609,O0000415,D05,1,390.0,0,390.0,148,200.816
I00000610,O0000416,D04,2,320.0,0,640.0,296,276.416
I00000611,O0000417,D04,1,320.0,0,320.0,148,138.208
I00000612,O0000418,D16,2,110.0,0,220.0,56,140.768
I00000613,O0000418,D11,1,210.0,0,210.0,74,113.824
I00000614,O0000419,D10,1,230.0,0,230.0,84,121.712
I00000615,O0000420,D15,1,160.0,0,160.0,42,101.104
I00000616,O0000420,D03,2,240.0,0,480.0,192,237.312
I00000617,O0000421,D02,3,340.0,0,1020.0,468,444.288
I00000618,O0000421,D02,2,340.0,0,680.0,312,296.192
I00000619,O0000422,D09,2,220.0,0,440.0,156,237.536
I00000620,O0000423,D11,1,210.0,0,210.0,74,113.824
I00000621,O0000424,D14,1,150.0,15,127.5,46,65.66
I00000622,O0000425,D06,2,460.0,0,920.0,372,450.848
I00000623,O0000426,D16,3,110.0,20,264.0,84,145.152
I00000624,O0000426,D13,1,120.0,20,96.0,34,49.328
I00000625,O0000427,D05,1,390.0,0,390.0,148,200.816
I00000626,O0000428,D15,1,160.0,0,160.0,42,101.104
I00000627,O0000428,D03,1,240.0,0,240.0,96,118.656
I00000628,O0000429,D08,2,180.0,0,360.0,116,205.984
I00000629,O0000430,D09,1,220.0,10,198.0,78,96.768
I00000630,O0000430,D04,3,320.0,10,864.0,444,318.624
I00000631,O0000431,D15,2,160.0,0,320.0,84,202.208
I00000632,O0000431,D02,1,340.0,0,340.0,156,148.096
I00000633,O0000431,D14,1,150.0,0,150.0,46,88.16
I00000634,O0000432,D06,2,460.0,0,920.0,372,417.728
I00000635,O0000432,D02,1,340.0,0,340.0,156,135.856
I00000636,O0000433,D06,1,460.0,0,460.0,186,208.864
I00000637,O0000433,D03,2,240.0,0,480.0,192,220.032
I00000638,O0000434,D14,1,150.0,0,150.0,46,82.76
I00000639,O0000434,D02,1,340.0,0,340.0,156,135.856
I00000640,O0000435,D12,2,360.0,0,720.0,330,288.048
I00000641,O0000436,D04,1,320.0,0,320.0,148,126.688
I00000642,O0000437,D18,3,280.0,0,840.0,336,385.05600000000004
I00000643,O0000438,D09,2,220.0,0,440.0,156,221.696
I00000644,O0000439,D14,1,150.0,0,150.0,46,82.76
I00000645,O0000439,D10,1,230.0,0,230.0,84,113.432
I00000646,O0000440,D04,2,320.0,5,608.0,296,221.376
I00000647,O0000440,D16,1,110.0,5,104.5,28,60.924
I00000648,O0000441,D03,2,240.0,0,480.0,192,220.032
I00000649,O0000441,D05,1,390.0,0,390.0,148,186.776
I00000650,O0000442,D04,1,320.0,0,320.0,148,126.688
I00000651,O0000443,D01,1,260.0,0,260.0,92,131.184
I00000652,O0000443,D14,1,150.0,0,150.0,46,82.76
I00000653,O0000444,D02,1,340.0,0,340.0,156,135.856
I00000654,O0000445,D08,2,180.0,0,360.0,116,193.024
I00000655,O0000446,D09,1,220.0,0,220.0,78,110.848
I00000656,O0000446,D12,3,360.0,0,1080.0,495,432.072
I00000657,O0000447,D16,3,110.0,10,297.0,84,166.272
I00000658,O0000447,D15,1,160.0,10,144.0,42,79.344
I00000659,O0000447,D11,1,210.0,10,189.0,74,85.26400000000001
I00000660,O0000448,D09,1,220.0,0,220.0,78,110.848
I00000661,O0000449,D18,2,280.0,0,560.0,224,256.704
I00000662,O0000450,D12,1,360.0,0,360.0,165,144.024
I00000663,O0000451,D15,1,160.0,0,160.0,42,95.344
I00000664,O0000452,D17,1,220.0,0,220.0,82,106.848
I00000665,O0000452,D03,2,240.0,0,480.0,192,220.032
I00000666,O0000453,D05,1,390.0,0,390.0,148,186.776
I00000667,O0000453,D08,1,180.0,0,180.0,58,96.512
I00000668,O0000454,D06,1,460.0,0,460.0,186,205.0
I00000669,O0000455,D15,1,160.0,0,160.0,42,94.0
I00000670,O0000456,D03,1,240.0,0,240.0,96,108.0
I00000671,O0000457,D14,1,150.0,20,120.0,46,51.5
I00000672,O0000457,D09,2,220.0,20,352.0,156,130.0
I00000673,O0000457,D11,1,210.0,20,168.0,74,62.5
I00000674,O0000458,D02,1,340.0,0,340.0,156,133.0
I00000675,O0000459,D17,1,220.0,0,220.0,82,105.0
I00000676,O0000459,D06,1,460.0,0,460.0,186,205.0
I00000677,O0000460,D11,1,210.0,0,210.0,74,104.5
I00000678,O0000460,D16,1,110.0,0,110.0,28,65.5
I00000679,O0000461,D05,1,390.0,0,390.0,148,183.5
I00000680,O0000462,D13,1,120.0,0,120.0,34,68.0
I00000681,O0000463,D02,1,340.0,0,340.0,156,133.0
I00000682,O0000463,D04,1,320.0,0,320.0,148,124.0
I00000683,O0000463,D07,1,190.0,0,190.0,62,99.5
I00000684,O0000464,D03,3,240.0,0,720.0,288,324.0
I00000685,O0000465,D03,1,240.0,0,240.0,96,108.0
I00000686,O0000466,D12,2,360.0,0,720.0,330,282.0
I00000687,O0000466,D14,1,150.0,0,150.0,46,81.5
I00000688,O0000467,D15,1,160.0,0,160.0,42,94.0
I00000689,O0000467,D03,2,240.0,0,480.0,192,216.0
I00000690,O0000468,D10,1,230.0,0,230.0,84,111.5
I00000691,O0000468,D11,1,210.0,0,210.0,74,104.5
I00000692,O0000468,D11,3,210.0,0,630.0,222,313.5
I00000693,O0000469,D05,1,390.0,10,351.0,148,144.5
I00000694,O0000470,D16,2,110.0,15,187.0,56,98.0
I00000695,O0000471,D10,2,230.0,0,460.0,168,223.0
I00000696,O0000472,D01,2,260.0,0,520.0,184,258.0
I00000697,O0000473,D04,1,320.0,0,320.0,148,124.0
I00000698,O0000474,D09,1,220.0,0,220.0,78,109.0
I00000699,O0000475,D07,1,190.0,20,152.0,62,61.5
I00000700,O0000476,D11,1,210.0,0,210.0,74,104.5
I00000701,O0000477,D04,1,320.0,0,320.0,148,129.76
I00000702,O0000478,D08,2,180.0,0,360.0,116,196.48000000000002
I00000703,O0000479,D11,1,210.0,0,210.0,74,108.28
I00000704,O0000479,D12,1,360.0,0,360.0,165,147.48000000000002
I00000705,O0000480,D02,2,340.0,0,680.0,312,278.24
I00000706,O0000481,D08,1,180.0,0,180.0,58,98.24000000000001
I00000707,O0000482,D17,1,220.0,0,220.0,82,108.96000000000001
I00000708,O0000483,D04,1,320.0,0,320.0,148,129.76
I00000709,O0000484,D11,2,210.0,0,420.0,148,216.56
I00000710,O0000485,D01,1,260.0,0,260.0,92,133.68
I00000711,O0000486,D10,2,230.0,5,437.0,168,208.28
I00000712,O0000487,D03,1,240.0,0,240.0,96,112.32
I00000713,O0000488,D10,3,230.0,0,690.0,252,346.92
I00000714,O0000489,D07,2,190.0,0,380.0,124,214.048
I00000715,O0000490,D11,1,210.0,0,210.0,74,112.816
I00000716,O0000491,D06,3,460.0,0,1380.0,558,669.648
I00000717,O0000491,D13,1,120.0,0,120.0,34,72.752
I00000718,O0000492,D02,1,340.0,5,323.0,156,129.464
I00000719,O0000492,D01,3,260.0,5,741.0,276,378.88800000000003
I00000720,O0000493,D05,3,390.0,0,1170.0,444,596.832
I00000721,O0000493,D17,1,220.0,0,220.0,82,113.712
I00000722,O0000494,D18,3,280.0,0,840.0,336,411.264
I00000723,O0000495,D07,1,190.0,0,190.0,62,107.024
I00000724,O0000495,D01,1,260.0,0,260.0,92,139.296
I00000725,O0000496,D06,1,460.0,0,460.0,186,223.216
I00000726,O0000497,D10,2,230.0,0,460.0,168,241.216
I00000727,O0000498,D17,1,220.0,0,220.0,82,113.712
I00000728,O0000498,D16,1,110.0,0,110.0,28,69.856
I00000729,O0000499,D02,1,340.0,0,340.0,156,146.464
I00000730,O0000500,D14,1,150.0,0,150.0,46,87.44
I00000731,O0000501,D03,2,240.0,0,480.0,192,235.008
I00000732,O0000501,D16,1,110.0,0,110.0,28,69.856
I00000733,O0000502,D04,1,320.0,0,320.0,148,136.672
I00000734,O0000502,D10,2,230.0,0,460.0,168,241.216
I00000735,O0000503,D14,3,150.0,0,450.0,138,262.32
I00000736,O0000503,D07,1,190.0,0,190.0,62,107.024
I00000737,O0000503,D02,3,340.0,0,1020.0,468,439.392
I00000738,O0000504,D05,2,390.0,0,780.0,296,397.88800000000003
I00000739,O0000505,D05,1,390.0,0,390.0,148,198.94400000000002
I00000740,O0000506,D03,1,240.0,0,240.0,96,117.504
I00000741,O0000506,D16,3,110.0,0,330.0,84,209.56799999999998
I00000742,O0000507,D06,1,460.0,0,460.0,186,223.216
I00000743,O0000508,D10,1,230.0,0,230.0,84,120.608
I00000744,O0000508,D16,1,110.0,0,110.0,28,69.856
I00000745,O0000509,D18,1,280.0,0,280.0,112,137.088
I00000746,O0000510,D06,1,460.0,0,460.0,186,223.216
I00000747,O0000511,D18,2,280.0,0,560.0,224,283.584
I00000748,O0000512,D03,1,240.0,10,216.0,96,97.536
I00000749,O0000512,D03,1,240.0,10,216.0,96,97.536
I00000750,O0000513,D07,1,190.0,0,190.0,62,110.216
I00000751,O0000514,D01,1,260.0,5,247.0,92,130.664
I00000752,O0000515,D10,2,230.0,0,460.0,168,248.94400000000002
I00000753,O0000516,D10,1,230.0,0,230.0,84,124.47200000000001
I00000754,O0000517,D01,1,260.0,10,234.0,92,117.664
I00000755,O0000518,D01,1,260.0,0,260.0,92,143.664
I00000756,O0000518,D04,2,320.0,0,640.0,296,284.096
I00000757,O0000519,D02,1,340.0,0,340.0,156,152.176
I00000758,O0000520,D02,3,340.0,0,1020.0,468,456.528
I00000759,O0000520,D18,2,280.0,0,560.0,224,283.584
I00000760,O0000521,D12,1,360.0,15,306.0,165,107.304
I00000761,O0000521,D16,1,110.0,15,93.5,28,55.204
I00000762,O0000522,D16,1,110.0,0,110.0,28,71.70400000000001
I00000763,O0000523,D04,1,320.0,0,320.0,148,142.048
I00000764,O0000524,D06,1,460.0,5,437.0,186,207.94400000000002
I00000765,O0000525,D07,1,190.0,5,180.5,62,100.716
I00000766,O0000526,D04,2,320.0,0,640.0,296,284.096
I00000767,O0000527,D07,3,190.0,0,570.0,186,330.648
I00000768,O0000527,D03,1,240.0,0,240.0,96,121.536
I00000769,O0000527,D08,1,180.0,0,180.0,58,105.152
I00000770,O0000528,D18,1,280.0,0,280.0,112,141.792
I00000771,O0000528,D15,2,160.0,0,320.0,84,206.048
I00000772,O0000528,D15,1,160.0,0,160.0,42,103.024
I00000773,O0000529,D14,2,150.0,0,300.0,92,177.76
I00000774,O0000529,D16,1,110.0,0,110.0,28,70.912
I00000775,O0000530,D15,1,160.0,0,160.0,42,101.872
I00000776,O0000531,D18,1,280.0,0,280.0,112,139.776
I00000777,O0000531,D04,1,320.0,0,320.0,148,139.744
I00000778,O0000532,D11,1,210.0,10,189.0,74,93.832
I00000779,O0000532,D16,1,110.0,10,99.0,28,59.912
I00000780,O0000533,D16,1,110.0,0,110.0,28,70.912
I00000781,O0000534,D05,1,390.0,5,370.5,148,183.188
I00000782,O0000534,D01,1,260.0,5,247.0,92,128.792
I00000783,O0000535,D16,1,110.0,0,110.0,28,70.912
I00000784,O0000536,D11,3,210.0,0,630.0,222,344.496
I00000785,O0000537,D12,1,360.0,0,360.0,165,158.712
I00000786,O0000538,D05,1,390.0,10,351.0,148,163.688
I00000787,O0000539,D01,2,260.0,15,442.0,184,205.584
I00000788,O0000540,D10,1,230.0,0,230.0,84,122.816
I00000789,O0000540,D10,1,230.0,0,230.0,84,122.816
I00000790,O0000541,D02,1,340.0,10,306.0,156,115.72800000000001
I00000791,O0000541,D16,1,110.0,10,99.0,28,59.912
I00000792,O0000541,D04,1,320.0,10,288.0,148,107.744
I00000793,O0000542,D08,2,180.0,0,360.0,116,199.936
I00000794,O0000543,D14,1,150.0,0,150.0,46,85.64
I00000795,O0000543,D14,2,150.0,0,300.0,92,171.28
I00000796,O0000544,D16,1,110.0,15,93.5,28,52.036
I00000797,O0000544,D13,1,120.0,15,102.0,34,53.312
I00000798,O0000544,D11,1,210.0,15,178.5,74,78.79599999999999
I00000799,O0000545,D04,1,320.0,0,320.0,148,132.832
I00000800,O0000546,D05,2,390.0,0,780.0,296,388.528
I00000801,O0000547,D13,3,120.0,0,360.0,102,213.936
I00000802,O0000548,D13,1,120.0,0,120.0,34,71.312
I00000803,O0000549,D06,1,460.0,0,460.0,186,217.696
I00000804,O0000549,D13,1,120.0,0,120.0,34,71.312
I00000805,O0000550,D18,1,280.0,0,280.0,112,133.728
I00000806,O0000551,D12,1,360.0,0,360.0,165,150.936
I00000807,O0000552,D13,1,120.0,0,120.0,34,71.312
I00000808,O0000553,D17,2,220.0,10,396.0,164,178.144
I00000809,O0000554,D16,1,110.0,0,110.0,28,68.536
I00000810,O0000554,D02,1,340.0,0,340.0,156,142.38400000000001
I00000811,O0000555,D10,3,230.0,20,552.0,252,215.54399999999998
I00000812,O0000556,D11,1,210.0,0,210.0,74,110.29599999999999
I00000813,O0000557,D14,1,150.0,0,150.0,46,85.64
I00000814,O0000558,D02,1,340.0,0,340.0,156,142.38400000000001
I00000815,O0000559,D10,1,230.0,0,230.0,84,117.848
I00000816,O0000560,D12,1,360.0,20,288.0,165,78.936
I00000817,O0000561,D03,1,240.0,0,240.0,96,114.624
I00000818,O0000562,D10,2,230.0,0,460.0,168,243.424
I00000819,O0000563,D03,1,240.0,0,240.0,96,118.656
I00000820,O0000563,D04,1,320.0,0,320.0,148,138.208
I00000821,O0000564,D04,1,320.0,0,320.0,148,138.208
I00000822,O0000564,D06,1,460.0,0,460.0,186,225.424
I00000823,O0000565,D09,3,220.0,5,627.0,234,323.304
I00000824,O0000565,D02,1,340.0,5,323.0,156,131.096
I00000825,O0000566,D04,1,320.0,0,320.0,148,138.208
I00000826,O0000566,D02,1,340.0,0,340.0,156,148.096
I00000827,O0000567,D11,1,210.0,0,210.0,74,113.824
I00000828,O0000567,D08,2,180.0,0,360.0,116,205.984
I00000829,O0000568,D16,3,110.0,0,330.0,84,211.152
I00000830,O0000569,D03,1,240.0,0,240.0,96,118.656
I00000831,O0000570,D11,1,210.0,0,210.0,74,113.824
I00000832,O0000571,D01,1,260.0,0,260.0,92,140.544
I00000833,O0000572,D18,1,280.0,10,252.0,112,110.432
I00000834,O0000572,D01,2,260.0,10,468.0,184,229.088
I00000835,O0000573,D09,1,220.0,0,220.0,78,118.768
I00000836,O0000574,D03,1,240.0,5,228.0,96,106.656
I00000837,O0000574,D10,1,230.0,5,218.5,84,110.212
I00000838,O0000575,D05,2,390.0,0,780.0,296,401.632
I00000839,O0000575,D06,1,460.0,0,460.0,186,225.424
I00000840,O0000576,D04,2,320.0,0,640.0,296,276.416
I00000841,O0000577,D04,1,320.0,0,320.0,148,138.208
I00000842,O0000577,D01,1,260.0,0,260.0,92,140.544
I00000843,O0000578,D04,1,320.0,0,320.0,148,138.208
I00000844,O0000579,D17,2,220.0,15,374.0,164,163.536
I00000845,O0000579,D08,1,180.0,15,153.0,58,75.992
I00000846,O0000580,D08,2,180.0,10,324.0,116,157.024
I00000847,O0000581,D04,2,320.0,0,640.0,296,253.376
I00000848,O0000582,D01,1,260.0,0,260.0,92,131.184
I00000849,O0000583,D02,1,340.0,0,340.0,156,135.856
I00000850,O0000584,D09,2,220.0,0,440.0,156,221.696
I00000851,O0000585,D01,1,260.0,0,260.0,92,131.184
I00000852,O0000585,D05,1,390.0,0,390.0,148,186.776
I00000853,O0000586,D15,2,160.0,0,320.0,84,190.688
I00000854,O0000586,D03,1,240.0,0,240.0,96,110.016
I00000855,O0000587,D10,1,230.0,0,230.0,84,113.432
I00000856,O0000588,D01,1,260.0,0,260.0,92,131.184
I00000857,O0000589,D17,1,220.0,10,198.0,82,84.848
I00000858,O0000590,D07,1,190.0,0,190.0,62,101.096
I00000859,O0000591,D06,1,460.0,0,460.0,186,208.864
I00000860,O0000591,D05,1,390.0,0,390.0,148,186.776
I00000861,O0000591,D09,1,220.0,0,220.0,78,110.848
I00000862,O0000592,D06,1,460.0,0,460.0,186,208.864
I00000863,O0000593,D07,1,190.0,0,190.0,62,101.096
I00000864,O0000594,D02,1,340.0,0,340.0,156,135.856
I00000865,O0000595,D04,2,320.0,0,640.0,296,253.376
I00000866,O0000596,D14,1,150.0,0,150.0,46,82.76
I00000867,O0000597,D07,1,190.0,0,190.0,62,101.096
I00000868,O0000597,D13,1,120.0,0,120.0,34,69.00800000000001
I00000869,O0000598,D18,1,280.0,0,280.0,112,128.352
I00000870,O0000598,D03,1,240.0,0,240.0,96,110.016
I00000871,O0000599,D17,1,220.0,0,220.0,82,106.848
I00000872,O0000599,D10,2,230.0,0,460.0,168,226.864
I00000873,O0000599,D11,1,210.0,0,210.0,74,106.26400000000001
I00000874,O0000600,D17,2,220.0,0,440.0,164,213.696
I00000875,O0000600,D03,2,240.0,0,480.0,192,220.032
I00000876,O0000601,D08,2,180.0,0,360.0,116,193.024
I00000877,O0000602,D01,2,260.0,5,494.0,184,236.368
I00000878,O0000602,D11,1,210.0,5,199.5,74,95.76400000000001
I00000879,O0000603,D07,1,190.0,0,190.0,62,101.096
I00000880,O0000603,D08,1,180.0,0,180.0,58,96.512
I00000881,O0000604,D11,2,210.0,0,420.0,148,212.52800000000002
I00000882,O0000604,D12,2,360.0,0,720.0,330,288.048
I00000883,O0000605,D03,1,240.0,0,240.0,96,110.016
I00000884,O0000605,D09,1,220.0,0,220.0,78,110.848
I00000885,O0000605,D15,1,160.0,0,160.0,42,95.344
